Site,date,FSC_dry,FSC_carbon,FSC_nitrogen,FSC_fraction_canopy,Frond_density,Plant_density,Surface_Irradiance,Bottom_Irradiance,Subsurface_Irradiance,Plant_loss_rate,Frond_loss_rate,Cut_frond_loss_rate,Blade_loss_rate,Dissolved_loss_rate,Carbon_lost_as_plants,Carbon_lost_as_fronds,Carbon_lost_as_cut_fronds,Carbon_lost_as_blades,Carbon_lost_as_dissolved,SE_FSC_dry,SE_FSC_carbon,SE_FSC_nitrogen,SE_FSC_fraction_canopy,SE_frond_density,SE_plant_density,SE_plant_loss_rate,SE_frond_loss_rate,SE_cut_frond_loss_rate,SE_blade_loss_rate,SE_dissolved_loss_rate,SE_carbon_lost_as_plants,SE_carbon_lost_as_fronds,SE_carbon_lost_as_cut_fronds,SE_carbon_lost_as_blades,SE_carbon_lost_as_dissolved
ABUR,2007-05-02,0.0148894345,0.003770086,0.0002978293,0.1420339864,0.2583333333,0.0416666667,781.08807468,24.893078573,170.52904592,0,0.0077605342,0,0.0088565651,0.0027018297,0,0.0000316396,0,0.0000361081,0.0000110153,0.002326492,0.0006525719,0.0000688167,0.0336983925,0.0287657597,0.0028756488,0,0.003027358,0,0.0006001321,0.0002252907,0,0.0000129258,0,5.4108108E-6,1.5482261E-6
ABUR,2007-06-04,0.0298220927,0.0083066915,0.0005061241,0.2488810844,0.4916666667,0.1,864.68690123,26.815667924,177.37518593,0,0.0058915653,0,0.0082090233,0.0027875806,0,0.0000338341,0,0.0000471428,0.0000160085,0.0046248819,0.0014412873,0.0001129701,0.0282204128,0.0565289383,0.0079233016,0,0.0020720408,0,0.0005452401,0.0002401557,0,0.0000127199,0,6.5726478E-6,2.1192137E-6
ABUR,2007-07-09,0.026410677,0.0075662173,0.0004204427,0.1780489224,0.5291666667,0.1041666667,800.9593426,23.726786172,164.26116162,0.0082194878,0.03191895,0,0.008699102,0.0025654415,0.0000651862,0.0002531394,0,0.0000689899,0.0000203457,0.0041457727,0.0012771093,0.0000979498,0.0206888366,0.0636865642,0.0085876483,0.0064507,0.0113412733,0,0.0005661576,0.0002094996,0.000051221,0.0000950434,0,9.316746E-6,2.6795285E-6
ABUR,2007-08-02,0.0382169694,0.0099789744,0.0005858239,0.158295244,0.7666666667,0.1791666667,779.81489908,37.59864464,173.86671457,0,0.0120617379,0,0.0083441148,0.0025149509,0,0.0001051424,0,0.0000727358,0.0000219229,0.0057068734,0.001622894,0.0001313996,0.0225707403,0.0868233797,0.0147771822,0,0.0042379098,0,0.0005141843,0.0001996006,0,0.0000392331,0,9.9422012E-6,2.822086E-6
ABUR,2007-09-07,0.0577342502,0.0188578022,0.0007760188,0.0728197409,1.5,0.3833333333,768.47017053,30.24479382,194.16469938,0,0.0171289257,0,0.0073445512,0.0021765699,0,0.0002389593,0,0.0001024611,0.0000303645,0.0097953188,0.0034335711,0.0001772914,0.009203873,0.2047061673,0.0308988063,0,0.0059630171,0,0.0004401103,0.000188059,0,0.0000890483,0,0.0000142117,4.0496287E-6
ABUR,2007-09-29,0.1419643148,0.0404177905,0.0013772194,0.1176341269,2.55,0.4125,696.92591379,29.452874958,183.19430302,0,0.0101686955,0,0.0070504069,0.0021192407,0,0.000287583,0,0.000199394,0.0000599347,0.0230756609,0.0070945673,0.0003185903,0.0084799141,0.3247196855,0.0318006748,0,0.0030933509,0,0.0004279525,0.0001719227,0,0.0000944353,0,0.000028343,8.0274075E-6
ABUR,2007-11-05,0.2914611563,0.0734569769,0.0042983408,0.3227643471,3.5541666667,0.4041666667,648.8394322,30.836488329,169.94631589,0.0028475815,0.0123244704,0.0001335873,0.0092660094,0.002701804,0.0001574775,0.0006815704,7.3876725E-6,0.0005124307,0.0001494157,0.0463527565,0.0130931257,0.0009677557,0.0102510112,0.4361362833,0.030753682,0.0030266313,0.0034626886,0.0000173746,0.0005809581,0.0002163747,0.0001678452,0.0002121346,1.3734445E-6,0.0000740539,0.0000204951
ABUR,2007-12-03,0.3471399957,0.0905442398,0.0049183593,0.3029932734,4.3916666667,0.3833333333,491.63668348,20.83472191,126.82235959,0,0.0047401689,0.0002972069,0.0105450487,0.0025304608,0,0.0003872861,0.0000242827,0.0008615624,0.0002067463,0.0564560168,0.0161402233,0.0011244854,0.0093093323,0.5956798555,0.0296558895,0,0.0012528919,0.0000615322,0.0006814959,0.0001993244,0,0.0001152933,5.4051338E-6,0.0001205399,0.0000268679
ABUR,2008-01-02,0.0732713316,0.0180573156,0.0014932803,0.1060740386,1.3375,0.1416666667,461.32916058,13.037324775,106.44061062,0.0122574927,0.0592430484,0,0.0089409335,0.0023214379,0.0005510852,0.0026635113,0,0.0004019759,0.0001043696,0.0128469206,0.0033938139,0.0003552135,0.0056270835,0.1771316658,0.010641484,0.0063373991,0.0138444979,0,0.0005536059,0.0001988758,0.0002978555,0.0007254758,0,0.0000591308,0.0000150135
ABUR,2008-02-07,0.1217929593,0.0321058804,0.0027901639,0.29097123,1.75,0.1583333333,508.45268368,10.234329659,111.70841309,0.0020585548,0.0230621715,0.000435374,0.0088617797,0.0023116486,0.0000502525,0.0005629835,0.0000106282,0.0002163298,0.0000564309,0.0194927245,0.0055966914,0.0006410899,0.0175105687,0.222979153,0.012131419,0.0021552439,0.0058473752,0.0000680922,0.0005462596,0.0001932187,0.000052905,0.0001614572,2.2201242E-6,0.0000306267,7.7084402E-6
ABUR,2008-03-04,0.0460794753,0.0116785882,0.0010082036,0.0722621576,0.9875,0.0916666667,548.06035258,14.118833268,127.11255836,0.0241772561,0.0461456848,0,0.0081405924,0.0024026984,0.0004883661,0.0009321152,0,0.0001644351,0.0000485331,0.0073824209,0.0020225208,0.0002338044,0.0084141631,0.1272087826,0.0070422368,0.0096617452,0.0130100879,0,0.0004956087,0.0002068961,0.0002041496,0.0002867023,0,0.0000227972,6.5471374E-6
ABUR,2008-04-03,0.0657316452,0.0223557689,0.0018584179,0.1995365015,1.0166666667,0.0625,674.9469737,22.474201718,160.86329732,0.0074381184,0.0064079326,0,0.0075026408,0.0020869261,0.0001223083,0.0001053685,0,0.0001233693,0.0000343163,0.0122382736,0.0045066671,0.0004897324,0.0159464508,0.1529406744,0.0054561073,0.0056159077,0.001887764,0,0.0004506049,0.0001750937,0.000095563,0.0000345026,0,0.0000179817,4.7957102E-6
ABUR,2008-05-01,0.1517204738,0.044405896,0.0026344548,0.3488057931,1.9125,0.1125,714.9710657,20.353998553,172.39985175,0,0.009953873,0,0.0098331874,0.0025170871,0,0.0003198136,0,0.000315936,0.0000808729,0.0266115668,0.0084761866,0.0006223207,0.0131958285,0.2610584442,0.0094954997,0,0.002926588,0,0.0006362632,0.0001991799,0,0.0001048699,0,0.0000479446,0.0000116433
ABUR,2008-06-12,0.2859626328,0.0940358836,0.0060057224,0.5094998369,2.2541666667,0.0958333333,725.0797116,18.600373916,161.98077174,0,0.0058314877,0,0.0115144937,0.0028150515,0,0.0003857324,0,0.0007616433,0.0001862058,0.0542813233,0.0189302616,0.0015549048,0.0176365969,0.3230308868,0.0079521499,0,0.0017598102,0,0.0008597501,0.0002125823,0,0.0001274694,0,0.0001195328,0.0000263894
ABUR,2008-07-10,0.2219550507,0.0525540373,0.0028281389,0.3237486237,2.5083333333,0.0916666667,743.09487911,19.496873345,164.36895919,0,0.0036425152,0,0.0118059539,0.0030464934,0,0.0002673532,0,0.000866533,0.0002236064,0.038155799,0.0097744253,0.0006527442,0.0149952377,0.3472353195,0.0074781719,0,0.00092386,0,0.0008939315,0.0002404503,0,0.0000828618,0,0.0001607831,0.000038049
ABUR,2008-08-07,0.211135379,0.0675060062,0.0025298447,0.1945483262,2.95,0.0833333333,728.05565626,26.433191165,177.37347399,0,0.0098962917,0,0.0103933398,0.0026810279,0,0.0005909905,0,0.0006206734,0.0001601066,0.0357973606,0.0125418063,0.0005881625,0.0101725273,0.3941800215,0.0068402438,0,0.0025237531,0,0.0006924513,0.0002289225,0,0.0001687918,0,0.0000888557,0.0000222441
ABUR,2008-09-04,0.1512401483,0.0513146491,0.0018942509,0.0381846124,2.6958333333,0.075,675.90612947,27.41871489,172.63469606,0.0055053814,0.0091672862,0.0004306093,0.007548286,0.0019274087,0.0003250419,0.0005412436,0.0000254235,0.0004456566,0.0001137957,0.0267863326,0.0098440102,0.0004779535,0.0045188272,0.3719568651,0.0065767695,0.0042204314,0.002440636,0.0000818655,0.0004351143,0.0001632715,0.0002612429,0.0001600984,6.0003194E-6,0.000064639,0.0000161632
ABUR,2008-10-01,0.1036774782,0.03037457,0.0010297063,0.0316265952,1.7458333333,0.0625,611.64130405,24.831932321,159.52032426,0,0.0104660029,0,0.0055961972,0.0017275686,0,0.0004264696,0,0.0002280343,0.0000703951,0.0194304281,0.0059791548,0.0002511578,0.0084059503,0.2725499869,0.0063683324,0,0.0029281622,0,0.0003926371,0.0001494846,0,0.0001360254,0,0.000042978,0.000012006
ABUR,2008-11-07,0.1901288063,0.060280027,0.0029474046,0.2937438775,2.2875,0.0875,589.73639574,18.681113533,130.86384926,0.0021633164,0.0124087473,0.0010869358,0.00803596,0.0020197967,0.0000943908,0.0005414239,0.0000474257,0.0003506285,0.0000881287,0.0330464173,0.0111987716,0.0007191546,0.0162099096,0.3219158403,0.0072998447,0.0021807741,0.0035847957,0.0001773813,0.0004916498,0.0001640089,0.0000952731,0.0001742926,0.000010243,0.0000500239,0.0000121886
ABUR,2008-12-05,0.228032167,0.0759797278,0.0039915855,0.384565336,2.325,0.075,524.15544993,10.537841432,99.399641063,0.0031075492,0.0150052928,0.00196446,0.0108278623,0.0020308283,0.0002107767,0.0010177688,0.0001332441,0.0007344249,0.0001377456,0.0420101818,0.0147817294,0.0009627739,0.0282077756,0.3251289677,0.006336875,0.0031862161,0.0044810743,0.0004173868,0.0007574459,0.0001553157,0.0002230456,0.0003319775,0.0000310204,0.0001141008,0.0000202983
ABUR,2009-01-06,0.1768864509,0.0538322704,0.0037821748,0.3348177759,2.2666666667,0.0625,514.05058339,9.7115206133,102.27556323,0.0062709592,0.0355442846,0,0.0108719612,0.002095619,0.0004030425,0.0022844761,0,0.0006987547,0.0001346881,0.0315407616,0.0104656721,0.0009320598,0.0217780597,0.3265293086,0.0056495471,0.0048063562,0.0088528126,0,0.0007656051,0.0001664449,0.0003167162,0.0006682188,0,0.0001092357,0.0000196829
ABUR,2009-02-03,0.4309956099,0.1282620416,0.0081974376,0.6400060702,2.6041666667,0.0625,400.89644484,6.5145321188,77.248088081,0.0059662173,0.030000025,0,0.0117185175,0.0023154336,0.0005114755,0.0025718604,0,0.0010046122,0.0001984989,0.0884943222,0.0276775541,0.0021778253,0.0225336734,0.388161546,0.0051999234,0.004454138,0.0077523183,0,0.0009047251,0.0001813042,0.0003839177,0.0007631307,0,0.0001665987,0.0000312279
ABUR,2009-03-09,0.2066149524,0.0564699998,0.004608716,0.4081894621,1.725,0.0458333333,517.74788649,9.1279003716,89.878827646,0.0182070355,0.0570839603,0,0.0124614818,0.0027361962,0.0015933382,0.0049955444,0,0.001090532,0.0002394506,0.0452489254,0.0129201699,0.0012667057,0.0274289255,0.2883670849,0.0037515951,0.0080063114,0.0155784301,0,0.0009692083,0.0002081586,0.0007692682,0.0015780979,0,0.0001933437,0.0000393165
ABUR,2009-04-07,0.1210660004,0.0365755002,0.0032145441,0.342645564,1.375,0.0291666667,633.63268285,15.072064497,121.42714236,0.0053155407,0.0214616198,0,0.0113012344,0.0026653334,0.000243478,0.0009830482,0,0.0005176523,0.0001220854,0.0260556455,0.0082349542,0.0008975396,0.0311566546,0.2132037648,0.0024733175,0.0060932841,0.0066084029,0,0.0007925285,0.0002043621,0.0002833206,0.0003503487,0,0.0000934505,0.0000211902
ABUR,2009-05-04,0.0559204842,0.0175502068,0.0015730055,0.3652654292,0.6541666667,0.0291666667,578.50738699,13.211974969,118.52693286,0.0300344525,0.0602857071,0,0.0107903487,0.0023087481,0.0007781618,0.0015619408,0,0.0002795669,0.0000598173,0.011677482,0.0038085885,0.0004192087,0.0197136922,0.1036007113,0.0022307929,0.0156073764,0.0208618375,0,0.0007362886,0.0001855803,0.0004331899,0.0005820648,0,0.0000496324,0.000010371
ABUR,2009-05-27,0.0309826534,0.0098862666,0.0006806284,0.3026690206,0.3958333333,0.0166666667,649.17446211,14.78764696,133.60663731,0,0.0082022556,0,0.0106103339,0.0023577864,0,0.0001139631,0,0.0001474212,0.0000327594,0.007373144,0.0025036444,0.0001912464,0.0288486522,0.0718555396,0.0015060911,0,0.0033088853,0,0.0007184045,0.0001844598,0,0.000050888,0,0.0000301745,6.5846757E-6
ABUR,2009-07-01,0.0371322931,0.0117726924,0.0007325151,0.4997102351,0.3208333333,0.0208333333,695.8120172,12.112251621,130.19204774,0.0052091873,0.032036751,0,0.0111480806,0.0025748674,0.0000562699,0.0003460623,0,0.000120422,0.0000278138,0.0070568687,0.0023600564,0.0001805111,0.0357086599,0.0440713443,0.0013984536,0.0058969551,0.012924341,0,0.0007995875,0.0002045553,0.0000637288,0.0001510577,0,0.000022094,4.8277063E-6
ABUR,2009-08-06,0.0312844226,0.0098169559,0.0005454612,0.3526073383,0.4125,0.0333333333,670.90756878,29.85161979,142.89043824,0.006198432,0.0156346525,0,0.0114277094,0.0026314709,0.0000667276,0.0001683107,0,0.0001230219,0.0000283284,0.0071605353,0.0023371315,0.0001491424,0.038934802,0.0646130335,0.002271974,0.0072807273,0.0063010322,0,0.0008650738,0.0002029206,0.0000802659,0.0000725354,0,0.0000218791,4.551434E-6
ABUR,2009-09-01,0.0244643763,0.00799308,0.0003934559,0.2026038148,0.3208333333,0.0291666667,576.14989553,21.51668734,122.20449605,0,0.0036901683,0,0.0104196812,0.0020773715,0,0.0000327458,0,0.0000924622,0.0000184342,0.0047649157,0.0016716704,0.0001006686,0.0306531473,0.0432747798,0.0022509343,0,0.0010433094,0,0.0007024128,0.0001748802,0,0.0000110695,0,0.0000178677,3.510721E-6
ABUR,2009-10-01,0.0184679782,0.0073691476,0.0003447044,0.0880861796,0.3291666667,0.0166666667,608.70435067,29.021673275,137.49205336,0,0.0070539245,0,0.0086141161,0.0016713861,0,0.0000541522,0,0.0000661296,0.000012831,0.0035893418,0.0015298455,0.0000893275,0.0147901661,0.0438071569,0.0012106339,0,0.0019984136,0,0.000524924,0.0001524863,0,0.0000172369,0,0.0000106627,2.1495974E-6
ABUR,2009-11-03,0.0134689663,0.0039033241,0.0001569702,0.2566562221,0.1583333333,0.0041666667,580.50815785,26.615570919,127.24595095,0.0163332273,0.0553424428,0,0.0090845858,0.0016626952,0.0000890802,0.0003018334,0,0.0000495466,9.0682112E-6,0.0034537058,0.0010438312,0.0000493291,0.0387049993,0.030469749,0.0004935397,0.0081769449,0.0133474266,0,0.0005903207,0.0001517369,0.0000481674,0.0000889687,0,8.7272874E-6,1.6858966E-6
ABUR,2009-12-03,0.0013653726,0.000393804,0.0000154177,0.0223396931,0.0208333333,0.0041666667,622.60456934,31.751002308,149.59684503,0.0029003792,0.0203045196,0,0.0090852287,0.0022894052,7.045732E-6,0.0000493247,0,0.0000220702,5.5615264E-6,0.0003611491,0.0001082845,4.6940717E-6,0.0045475184,0.0039657006,0.0004804454,0.0030849871,0.0054603859,0,0.0005837171,0.0002256136,7.3896988E-6,0.0000169115,0,6.3501503E-6,1.6075242E-6
ABUR,2010-01-07,0,0,0,-99999,0,0,530.56437149,15.330704415,112.04986634,0.0022869345,0.0168107815,-99999,0.0071904822,0.0016602918,-99999,-99999,-99999,-99999,-99999,0,0,0,-99999,0,0,0.0023983096,0.0039000783,-99999,0.0005253675,0.00016417,-99999,-99999,-99999,-99999,-99999
ABUR,2010-02-02,0,0,0,-99999,0,0,560.23453513,9.1449271516,109.34657648,0.0085824443,0.0138988642,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,0,-99999,0,0,0.0050650838,0.0036096113,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
ABUR,2010-03-08,0,0,0,-99999,0,0,602.15599956,16.383353898,127.92665481,0.0203866818,0.0135933103,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,0,-99999,0,0,0.0089592613,0.0044623778,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
ABUR,2010-04-08,0,0,0,-99999,0,0,730.0897996,30.92153689,159.22305658,0.008106917,0.0089909224,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,0,-99999,0,0,0.0064197938,0.0032744885,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
ABUR,2010-05-03,0,0,0,-99999,0,0,738.17015651,33.59745574,163.4972105,0,0.0056235271,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,0,0,0,-99999,0,0,0,0.0020047527,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
ABUR,2010-06-04,0.0090639072,0.0033682742,0.0002793831,0.2523912025,0.1166666667,0.0041666667,864.50278115,37.265468421,188.40207073,0,0.0082004141,-99999,0.0098496332,0.0021384215,-99999,-99999,-99999,-99999,-99999,0.0023523199,0.0008940308,0.0000863183,0.0382068207,0.0232341727,0.0004831326,0,0.0028651322,-99999,0.0007247758,0.0002191211,-99999,-99999,-99999,-99999,-99999
ABUR,2010-07-01,0.0055920821,0.0017435371,0.0000860026,0.0272724945,0.1041666667,0.0041666667,843.39667886,49.58509204,203.46837791,0,0.0073748527,0,0.0079380938,0.002078271,0,0.0000198234,0,0.0000213374,5.5863469E-6,0.0015080785,0.0004908405,0.0000273212,0.0057085143,0.0204459401,0.0004767361,0,0.0025928469,0,0.0005027709,0.0001788739,0,8.3028448E-6,0,5.3577307E-6,1.4335762E-6
ABUR,2010-08-05,0.0075845087,0.0018703394,0.000105636,0.0536215892,0.2333333333,0.0833333333,845.26135971,52.560474235,212.53782271,0,0.0089522222,0,0.0060648228,0.0022886562,0,0.0000161695,0,0.0000109543,4.1337627E-6,0.0015612014,0.0004123952,0.000027669,0.0106271804,0.0305558614,0.0060988264,0,0.0029780684,0,0.0004094928,0.0002082674,0,6.1023257E-6,0,2.0847813E-6,7.3814941E-7
ABUR,2010-09-01,0.0312031853,0.0094880782,0.0006311097,0.2052810051,0.5125,0.125,823.48699539,20.03013654,159.82993606,0,0.0101043535,0,0.0066841716,0.0023788623,0,0.0000473992,0,0.0000313552,0.0000111592,0.005544241,0.0018156087,0.0001540569,0.0442892376,0.0591650797,0.0075636039,0,0.0034013018,0,0.0005095264,0.0002208396,0,0.0000171179,0,5.5952379E-6,1.9370679E-6
ABUR,2010-10-11,0.0644550405,0.0250636332,0.0015649433,0.218535021,0.9958333333,0.1041666667,704.35955255,12.702165879,126.43881009,0,0.0094535499,0,0.0079759916,0.0018392645,0,0.0001515823,0,0.0001278905,0.0000294916,0.0092008962,0.0040235837,0.0003294234,0.0284338237,0.1086299919,0.006342594,0,0.0028453943,0,0.0006004839,0.0001627672,0,0.0000496453,0,0.000019426,4.1132313E-6
ABUR,2010-11-01,0.0638683748,0.0175933051,0.0011955654,0.2257028076,0.8916666667,0.0875,604.20584101,12.391617557,109.78348589,0,0.0139621493,0,0.008864165,0.0018753411,0,0.0002947216,0,0.0001871103,0.0000395859,0.0083988505,0.0026648056,0.0002530315,0.0201957234,0.0843947285,0.0053210845,0,0.0041165717,0,0.0006028156,0.0001587057,0,0.000090702,0,0.0000270258,4.993202E-6
ABUR,2010-12-02,0.0615441565,0.0176286215,0.0015104271,0.2560660605,0.85,0.05,562.72282814,14.666803438,108.33694969,0,0.0131629015,0.0008828912,0.0087285315,0.0022211785,0,0.0002318113,0.0000155486,0.0001537178,0.0000391171,0.0088303219,0.002837492,0.0003236254,0.0410797261,0.0842814754,0.0028838845,0,0.0035999223,0.0002350035,0.000604106,0.0001880319,0,0.0000690537,4.1761942E-6,0.0000209384,5.059178E-6
ABUR,2011-01-11,0.0359577006,0.0093818869,0.0008146751,0.0749309273,0.5833333333,0.0416666667,514.58098169,9.3037195681,94.732373353,0.0020010677,0.0177475761,0,0.0076483188,0.0020467684,0.0000261632,0.0002320431,0,0.000099999,0.0000267608,0.004699052,0.001384485,0.0001750365,0.0088821181,0.0599288705,0.0024974592,0.0022140119,0.0044816465,0,0.0005134794,0.0001734892,0.0000295683,0.00006369,0,0.0000141359,3.4742907E-6
ABUR,2011-02-10,0.0336656687,0.008230856,0.0004999785,0.1978159021,0.4541666667,0.0375,613.43610744,7.8626240213,109.9931286,0.0047700281,0.014050849,0,0.0084686877,0.0022138827,0.0000419468,0.0001235606,0,0.0000744721,0.0000194685,0.0066408358,0.0017126955,0.0001302734,0.0183790047,0.066998556,0.0026764173,0.003574603,0.0035387721,0,0.0005110922,0.0001831894,0.0000321114,0.0000349533,0,0.0000103215,2.7117415E-6
ABUR,2011-03-04,0.0335764957,0.0079661048,0.0006294418,0.1449803663,0.525,0.0416666667,622.1052826,9.5408228294,112.29628678,0.0033685442,0.0104873619,0,0.0089085286,0.0024515814,0.0000272777,0.0000849241,0,0.0000721391,0.0000198523,0.0047575789,0.0012512312,0.0001327154,0.0152365694,0.0562160838,0.0028420338,0.0035021343,0.0027973868,0,0.0005412858,0.0001966352,0.0000285012,0.0000254453,0,0.0000106057,2.8240555E-6
ABUR,2011-04-01,0.0099828043,0.0031628096,0.0002169414,0.1374954597,0.1458333333,0.0125,717.8595444,14.698467615,127.79561625,0.0341254088,0.0259153087,0,0.0083951922,0.0023731536,0.0001774475,0.0001347561,0,0.0000436539,0.0000123401,0.0023218841,0.000778058,0.0000631907,0.0243609036,0.0235421215,0.0010513735,0.0148503535,0.0102742112,0,0.0005258671,0.000203551,0.0000812493,0.00005723,0,6.8005417E-6,1.7918116E-6
ABUR,2011-05-02,0.0146100808,0.0042497222,0.0003431334,0.0626321092,0.2541666667,0.0166666667,880.72739628,21.336954625,193.74677793,0,0.0031543963,0,0.0075933608,0.002169046,0,0.0000116068,0,0.0000279401,7.9811114E-6,0.0032579593,0.0009694331,0.0000985519,0.012587951,0.0396662105,0.0013189984,0,0.0011715619,0,0.0004631675,0.0001781194,0,4.619264E-6,0,5.0827682E-6,1.394366E-6
ABUR,2011-06-07,0.0192775558,0.0056809042,0.0003680455,0.1107578387,0.3208333333,0.0291666667,940.15129976,22.838609869,210.2079606,0.0042819633,0.0223931738,0,0.0066466268,0.0023171097,0.0000211133,0.000110415,0,0.0000327728,0.0000114251,0.0037247787,0.0011400477,0.0000899103,0.0152666571,0.0460265686,0.0020583385,0.004491374,0.0073635288,0,0.0004294513,0.0001872327,0.000022579,0.0000387068,0,5.3806494E-6,1.8547268E-6
ABUR,2011-07-07,0.0234216373,0.0064940706,0.0004046578,0.3331377601,0.275,0.0166666667,841.40037012,20.490537267,188.00144577,0.005138356,0.0069464171,0,0.0085987041,0.0027146198,0.0000312331,0.0000422233,0,0.0000522666,0.0000165006,0.0047538649,0.0013550069,0.0001056671,0.044122329,0.037924238,0.0013623,0.0056386101,0.0021777242,0,0.0005615398,0.0002484805,0.0000343311,0.0000147974,0,8.5705534E-6,2.772276E-6
ABUR,2011-08-03,0.0253419509,0.0088341001,0.0004592569,0.0401205706,0.5166666667,0.0791666667,876.61393884,20.69619323,176.24614493,0.008264576,0.0038252352,0,0.0079415243,0.0023067762,0.0000628453,0.0000290877,0,0.0000603887,0.0000175411,0.0041293018,0.0015516279,0.0001036819,0.0067954875,0.0592538891,0.0066121372,0.0060533607,0.001158997,0,0.0004982856,0.0002289591,0.0000463125,9.6557623E-6,0,9.2561061E-6,2.9363807E-6
